"Identification.id","Identification.Name","Identification.Year","Physical.Absolute Magnitude","Physical.Size.Minimum Estimated Diameter","Physical.Size.Maximum Estimated Diameter","Physical.Hazardous","Approach.Miss Distance","Approach.Relative Velocity","Orbital.Orbiting Body"
"2085585","85585 Mjolnir (1998 FG2)","1998","21.64","0.1248978541","0.2792800919","True","66681194.92816833","25463.8715754442","Earth"
"3674010","(2014 MV18)","2014","23.83","0.0455569852","0.1018685158","True","60629211.55646027","55335.407830488","Earth"
"2671294","671294 (2014 JO25)","2014","18.02","0.6615382752","1.4792445531","True","66817488.64071519","106864.4869595104","Earth"
"3647276","(2013 RO21)","2013","25.1","0.0253837029","0.0567596853","True","9888181.181829045","25522.2690258906","Earth"
"2667255","667255 (2011 EG17)","2011","20.68","0.1943367684","0.4345502246","True","58494323.511440545","87952.358226919","Earth"
"3384030","(2007 RZ8)","2007","23.95","0.0431077124","0.0963917753","True","58266068.71201133","11490.20514502","Earth"
"54292691","(2022 OL5)","2022","24.09","0.0404161533","0.0903732663","True","33933947.03211177","65849.0041319098","Earth"
"3634614","(2013 GT66)","2013","25.2","0.0242412481","0.0542050786","True","68366673.16956152","60933.5105909738","Earth"
"2504800","504800 (2010 CO1)","2010","21.48","0.1344481952","0.3006353038","True","21188564.326645564","59097.7874412788","Earth"
"3292769","(2005 TS15)","2005","21.03","0.1654074158","0.3698622257","True","6863544.216886265","74547.0961634477","Earth"
"3655755","(2014 AA17)","2014","20.2","0.2424124811","0.5420507863","True","68314631.22710359","85986.7581671705","Earth"
"3608618","(2012 RG15)","2012","19.76","0.2968622513","0.6638041738","True","57715690.74318676","127342.3550066986","Earth"
"2136849","136849 (1998 CS1)","1998","17.72","0.7595475664","1.6983999907","True","58182741.93547219","62694.5058209041","Earth"
"3826760","(2018 PK20)","2018","25.9","0.0175612318","0.0392681082","True","46668644.12628153","27006.7223093381","Earth"
"2531899","531899 (2013 BE19)","2013","19.78","0.2941406018","0.6577183805","True","24042461.472691014","72507.2838713388","Earth"
"2481817","481817 (2008 UL90)","2008","18.61","0.5041444339","1.1273012246","True","3988478.059688804","46848.7441583075","Earth"
"2466130","466130 (2012 FZ23)","2012","18.25","0.5950520786","1.330576898","True","54357885.81306632","148928.9341581133","Earth"
"3704141","(2015 AY245)","2015","20.99","0.1684825693","0.3767384779","True","37843659.71887539","24194.4610159801","Earth"
"3617959","(2012 VJ77)","2012","23.0","0.0667659413","0.1492931834","True","47668231.542305335","87341.0498546882","Earth"
"3719183","(2015 JD1)","2015","20.61","0.2007035141","0.4487867009","True","41255750.14062974","42811.4407738878","Earth"
"54427162","(2024 CB7)","2024","26.03","0.0165407416","0.0369862226","True","59316365.811702","74176.0726955458","Earth"
"3780805","(2017 QN16)","2017","21.66","0.1237527837","0.2767196367","True","72746263.31140976","33517.2970130987","Earth"
"3799719","(2018 DB1)","2018","26.0","0.0167708462","0.0375007522","True","69024611.60300183","53492.34693645","Earth"
"2230549","230549 (2003 BH)","2003","20.78","0.185590173","0.4149922428","True","31992384.19481475","29619.824211563","Earth"
"3842592","(2019 KH2)","2019","21.41","0.138852907","0.310484539","True","13855772.566425892","34729.5224351851","Earth"
"2250680","250680 (2005 QC5)","2005","19.63","0.3151773333","0.7047579421","True","67910841.03961717","88959.9466749233","Earth"
"2496816","496816 (1989 UP)","1989","20.54","0.2072788434","0.4634895841","True","7401915.056750381","29827.5540577196","Earth"
"2513312","513312 (2007 DM41)","2007","22.07","0.1024601475","0.2291078547","True","28162683.584745523","41370.5285170981","Earth"
"3607742","(2012 QH8)","2012","21.45","0.1363185559","0.3048175575","True","37461052.948815875","42661.0020832787","Earth"
"3621604","(2012 YK)","2012","23.0","0.0667659413","0.1492931834","True","72294109.64349085","54931.7690235904","Earth"
"3711785","(2015 DP155)","2015","21.62","0.1260535197","0.2818642388","True","15462145.06982008","25092.6326656345","Earth"
"2526878","526878 (2007 FE)","2007","19.38","0.3536347843","0.7907514169","True","16827905.40629136","43661.8860668755","Earth"
"3893637","(2019 VF6)","2019","21.15","0.1565146436","0.3499773825","True","51996412.21157042","90000.7128112468","Earth"
"3550464","(2010 VT11)","2010","21.7","0.1214940408","0.2716689341","True","31490836.362018377","86132.1117052246","Earth"
"2037655","37655 Illapa (1994 PM)","1994","17.85","0.7154099509","1.599705282","True","57832615.67542963","123372.4719487075","Earth"
"3893728","(2019 WX4)","2019","21.0","0.1677084622","0.3750075218","True","38455800.03599711","70036.917511401","Earth"
"54248343","(2022 DL1)","2022","28.61","0.0050414443","0.0112730122","True","649807.400251354","33913.5399171993","Earth"
"54130042","(2021 EV)","2021","20.71","0.191670368","0.428587972","True","44512838.64884777","52209.68203215","Earth"
"3405193","(2008 EF9)","2008","22.5","0.0840533402","0.1879489824","True","51004832.649849415","84119.9731988911","Earth"
"2529366","529366 (2009 WM1)","2009","20.42","0.219055911","0.4898239078","True","51992637.73763202","47413.140525976","Earth"
"2494690","494690 (2004 JQ1)","2004","20.1","0.2538370294","0.5675968529","True","10196040.194319893","83582.2942329438","Earth"
"3698847","(2014 WT202)","2014","21.1","0.160160338","0.358129403","True","24407979.2591864","47167.5003439291","Earth"
"2367248","367248 (2007 MK13)","2007","20.21","0.2412986969","0.5395602892","True","6692099.103871039","39682.2803522886","Earth"
"3772846","(2017 FS91)","2017","26.3","0.0146067964","0.0326617897","True","22967637.532937676","22025.6742634942","Earth"
"54192753","(2021 RW2)","2021","20.62","0.1997813652","0.4467247133","True","50988290.715776294","83060.9235580262","Earth"
"2484976","484976 (2009 UN3)","2009","18.52","0.5254785303","1.1750057146","True","68848597.63639873","104537.1688242635","Earth"
"3552534","(2010 WH1)","2010","26.2","0.0152951935","0.0342010925","True","50171746.75058861","57947.2202134112","Earth"
"54235677","(2022 AJ3)","2022","23.6","0.0506471459","0.1132504611","True","28690080.91221238","31608.493612205","Earth"
"3759716","(2016 SJ1)","2016","22.0","0.1058168859","0.2366137501","True","26266723.04015528","48063.2203000494","Earth"
"3394543","(2007 VM184)","2007","21.0","0.1677084622","0.3750075218","True","4427472.754887425","70919.3203896398","Earth"
"2549948","549948 (2011 WL2)","2011","20.84","0.1805323255","0.4036825521","True","6557274.457367362","38126.5326458572","Earth"
"3606253","(2012 OQ)","2012","21.9","0.1108038821","0.2477650126","True","5621105.871895427","47019.8108106259","Earth"
"54412473","(2023 XV)","2023","24.27","0.037201031","0.0831840342","True","70683581.35614742","67983.0758605998","Earth"
"2226554","226554 (2003 WR21)","2003","19.62","0.3166321257","0.708010957","True","36498915.2502166","23867.4354399315","Earth"
"2613403","613403 (2006 GB)","2006","20.23","0.2390864572","0.5346135707","True","41244356.42277544","46534.7736382086","Earth"
"3550073","(2010 UJ7)","2010","25.4","0.022108281","0.0494356193","True","286420.695253267","33763.4714735218","Earth"
"2085990","85990 (1999 JV6)","1999","20.27","0.2347226375","0.5248557734","True","37047088.07163843","26648.0779433198","Earth"
"54293877","(2022 PE1)","2022","24.67","0.0309424699","0.069189466","True","68681219.43123817","75692.522681199","Earth"
"54017687","(2020 MA4)","2020","22.06","0.102933082","0.2301653685","True","69294234.91085918","55697.8244841893","Earth"
"54359389","(2023 JH6)","2023","21.85","0.1133848361","0.2535362011","True","31143979.144550625","39005.2409025715","Earth"
"54091650","(2020 WZ1)","2020","20.4","0.2210828104","0.4943561926","True","57036869.359641455","79127.5295905679","Earth"
"2517103","517103 (2013 EM20)","2013","19.92","0.2757750529","0.6166517648","True","66635931.474637106","70572.0158651225","Earth"
"3409433","(2008 GC110)","2008","22.3","0.0921626549","0.2060819612","True","49460344.222539194","27280.8675605444","Earth"
"54167167","(2021 NO2)","2021","26.22","0.0151549664","0.033887535","True","3567648.779527904","36191.7930308512","Earth"
"3475240","(2009 VB1)","2009","23.59","0.0508809225","0.1137732014","True","28612336.230594423","58640.7611654906","Earth"
"54268446","(2022 GO)","2022","25.74","0.0189040552","0.0422707525","True","49687090.731363714","78235.0312460767","Earth"
"2141527","141527 (2002 FG7)","2002","18.94","0.4330668855","0.9683669947","True","26229213.767818697","86027.4636605604","Earth"
"3080638","(2001 QC34)","2001","20.2","0.2424124811","0.5420507863","True","6792439.481607619","22047.6360856498","Earth"
"3825479","(2018 MW6)","2018","19.45","0.3424167308","0.7656670868","True","54619044.30496715","105654.1910416362","Earth"
"3774099","(2017 HX3)","2017","21.87","0.1123453177","0.2512117673","True","59322649.206477955","83798.2292012122","Earth"
"3655751","(2013 YP139)","2013","21.17","0.1550797087","0.3467687706","True","22920166.43371929","76730.125857223","Earth"
"3733857","(2015 VO64)","2015","26.3","0.0146067964","0.0326617897","True","3413465.315938368","37754.2960675398","Earth"
"3836090","(2018 VM3)","2018","21.31","0.1453968429","0.3251172245","True","54072738.3752042","50076.8114951887","Earth"
"3712665","(2015 DJ215)","2015","24.13","0.0396784754","0.0887237683","True","39918197.14077758","17456.0298408149","Earth"
"3799267","(2018 CW1)","2018","21.6","0.1272198785","0.2844722965","True","70301895.36097774","7099.4685965057","Earth"
"54081200","(2020 UR6)","2020","20.83","0.1813656249","0.4055458661","True","38765735.45196376","61929.9807017015","Earth"
"54104902","(2021 AK3)","2021","21.35","0.1427430515","0.3191831664","True","48434520.25727586","47232.5212872709","Earth"
"3825481","(2018 MY6)","2018","21.38","0.1407845434","0.3148038092","True","40099687.46652736","105586.5892488286","Earth"
"3797752","(2018 BU1)","2018","24.6","0.0319561887","0.0714562102","True","62791326.78781467","85460.0591595247","Earth"
"2277810","277810 (2006 FV35)","2006","21.72","0.1203801767","0.2691782583","True","48362991.71123149","34037.0077251204","Earth"
"3672909","(2014 KS76)","2014","26.62","0.012605352","0.0281864239","True","33761769.517844595","50796.9766680199","Earth"
"3825286","(2018 LZ13)","2018","20.57","0.204434871","0.4571302686","True","53248900.34699062","132537.9289832543","Earth"
"3704141","(2015 AY245)","2015","20.99","0.1684825693","0.3767384779","True","13438140.611620927","29477.4637228236","Earth"
"3285073","(2005 OU1)","2005","20.1","0.2538370294","0.5675968529","True","33814965.4732315","54962.2321711776","Earth"
"2153792","153792 (2001 VH75)","2001","18.16","0.620233153","1.3868834919","True","67265891.94987237","79232.4023651593","Earth"
"3838912","(2019 DD2)","2019","21.16","0.1557955241","0.3483693825","True","51015079.954346545","95985.3840863814","Earth"
"2348314","348314 (2005 BC)","2005","18.01","0.6645917971","1.4860724357","True","46871077.55543982","54894.8083553352","Earth"
"54354083","(2023 FR14)","2023","20.79","0.1847374636","0.4130855266","True","28567311.87933882","61843.8371675908","Earth"
"54184281","(2021 PC7)","2021","19.39","0.3520099801","0.7871182442","True","55521935.038734816","65717.2164426552","Earth"
"3765641","(2016 XB2)","2016","21.54","0.1307841086","0.2924421572","True","20586412.97345928","66531.4723263733","Earth"
"3557196","(2011 CC22)","2011","21.22","0.1515496636","0.3388753497","True","54402583.33785534","65343.9028850089","Earth"
"3831075","(2018 SX2)","2018","20.82","0.1822027706","0.4074177807","True","70856932.77986026","26445.9543182419","Earth"
"2679656","679656 (2020 BP13)","2020","21.07","0.1623883902","0.3631114793","True","71276988.26503858","9133.2113951092","Earth"
"3884018","(2019 UL9)","2019","25.5","0.0211132445","0.0472106499","True","23771808.15357916","15913.2031632364","Earth"
"3338368","(2006 QQ23)","2006","19.76","0.2968622513","0.6638041738","True","5346649.849727103","20193.0674944842","Earth"
"3713283","(2015 EK7)","2015","21.99","0.1063053145","0.2377059096","True","27471157.63201004","47270.083497575","Earth"
"2004953","4953 (1990 MU)","1990","14.94","2.7324673204","6.1099826748","True","68377425.24719161","128973.2801889812","Earth"
"3562322","(2011 GM44)","2011","19.65","0.3122877701","0.6982966825","True","65068957.3056427","82317.3980940256","Earth"
"2144898","144898 (2004 VD17)","2004","18.89","0.4431543091","0.9909231597","True","43370995.16253018","97086.7972058371","Earth"
"2434313","434313 (2004 GP)","2004","19.4","0.3503926411","0.7835017643","True","67519345.82235289","48949.5562434018","Earth"
"3831884","(2018 UY)","2018","20.72","0.1907897226","0.4266187892","True","61301800.25890755","64534.6398915803","Earth"
"3702717","(2014 YE1)","2014","23.4","0.0555334912","0.1241766613","True","7459212.34246185","64790.7685398094","Earth"
"3670290","(2014 HJ184)","2014","21.65","0.1243240006","0.2779969165","True","52931472.3366648","63366.3714931765","Earth"
"2410627","410627 (2008 RG1)","2008","20.89","0.1764229081","0.3944936153","True","39049411.116061255","79523.2032795238","Earth"
"54147407","(2021 KT1)","2021","21.4","0.1394938229","0.3119176705","True","35898065.32370038","75720.7657861704","Earth"
"2162361","162361 (2000 AF6)","2000","20.24","0.2379879547","0.5321572445","True","68493051.4156065","60431.3758531595","Earth"
"3797698","(2018 AM12)","2018","21.16","0.1557955241","0.3483693825","True","50637625.08061345","49179.9729279812","Earth"
"54350899","(2023 FY1)","2023","22.41","0.0876102615","0.1959025002","True","52575904.05018674","51714.5457156491","Earth"
"3797472","(2018 AJ3)","2018","27.7","0.0076657557","0.0171411509","True","40900725.73216785","17818.273966356","Earth"
"2326290","326290 Akhenaten (1998 HE3)","1998","21.83","0.1144339731","0.2558821427","True","29960032.44474576","67512.4473635197","Earth"
"3551067","(2010 VD72)","2010","21.53","0.1313877806","0.2937920088","True","35861731.3221501","45796.8427670401","Earth"
"3102683","(2001 XX4)","2001","22.1","0.1010543415","0.2259643771","True","57409207.61222588","107719.4237418587","Earth"
"3472697","(2009 UW87)","2009","28.0","0.0066765941","0.0149293183","True","632895.016972753","39187.236061553","Earth"
"3844003","(2019 SL2)","2019","22.1","0.1010543415","0.2259643771","True","58287162.99902727","55238.4445244821","Earth"
"2526587","526587 (2006 TB)","2006","20.03","0.2621530873","0.5861921237","True","18978858.826409537","56628.7466420858","Earth"
"3837524","(2018 YM2)","2018","24.7","0.0305179233","0.0682401509","True","70731038.51284432","72035.3095807223","Earth"
"2686964","686964 (2011 GM44)","2011","19.68","0.3080030213","0.6887156928","True","70420830.27524213","82701.4379035086","Earth"
"2159686","159686 (2002 LB6)","2002","16.36","1.4208720673","3.1771665298","True","48972751.14833258","98183.0960025804","Earth"
"3781454","(2017 RS15)","2017","22.6","0.0802703167","0.1794898848","True","22633196.37020802","40803.1328907241","Earth"
"2612989","612989 (2005 LW39)","2005","20.0","0.2658","0.5943468684","True","25440019.644259296","107487.4619916806","Earth"
"2410627","410627 (2008 RG1)","2008","20.89","0.1764229081","0.3944936153","True","72954610.97268021","29078.1980968092","Earth"
"3007574","(1997 WQ23)","1997","20.8","0.1838886721","0.411187571","True","11778643.765340196","48773.133590413","Earth"
"2413989","413989 (2007 EL88)","2007","19.07","0.407901194","0.912094798","True","37239584.86619622","102808.0690025731","Earth"
"54280679","(2022 KX4)","2022","23.89","0.0443154309","0.099092316","True","59392558.056383826","65951.3706575303","Earth"
"3618296","(2012 WH1)","2012","24.21","0.0382432662","0.0855145429","True","2923239.154662103","29078.6970781128","Earth"
"3715507","(2015 GY)","2015","21.7","0.1214940408","0.2716689341","True","54331959.051095985","22910.3874542595","Earth"
"2455184","455184 (2000 ED14)","2000","21.23","0.1508533561","0.3373183589","True","34942061.99047897","62386.6506957392","Earth"
"54354410","(2023 GQ2)","2023","19.86","0.283501249","0.6339280645","True","49664689.34791843","81120.1675222768","Earth"
"3005942","(1994 NE)","1994","19.83","0.2874451443","0.6427468824","True","2685963.379275081","75967.8887193019","Earth"
"2401954","401954 (2002 RW25)","2002","18.89","0.4431543091","0.9909231597","True","55980171.191490285","41458.9011433276","Earth"
"3759750","(2016 SK2)","2016","25.3","0.0231502122","0.0517654482","True","5921527.312123698","45986.6500530696","Earth"
"3788073","(2017 UQ6)","2017","27.2","0.0096506147","0.0215794305","True","52284505.126774326","49763.2307953687","Earth"
"3756949","(2016 PF8)","2016","21.43","0.1375798959","0.3076379996","True","72947877.19855683","41807.8314898006","Earth"
"54075994","(2020 TB9)","2020","25.7","0.0192555078","0.0430566244","True","61012948.40378956","21631.2657072042","Earth"
"3434369","(2008 UW91)","2008","21.71","0.1209358264","0.2704207287","True","45725232.550496526","35957.0731627461","Earth"
"2620066","620066 (2010 SC41)","2010","19.86","0.283501249","0.6339280645","True","48433616.10270936","91797.2908326774","Earth"
"54236427","(2022 AU3)","2022","21.36","0.1420872067","0.317716653","True","31196227.831264906","20564.9269738751","Earth"
"3403506","(2008 DJ)","2008","20.62","0.1997813652","0.4467247133","True","15690054.492646828","60804.5564017516","Earth"
"2494710","494710 (2005 MO13)","2005","20.78","0.185590173","0.4149922428","True","15388115.2773089","38637.1326146987","Earth"
"2277810","277810 (2006 FV35)","2006","21.72","0.1203801767","0.2691782583","True","56244846.59467673","51361.5488275627","Earth"
"3825133","(2018 LS2)","2018","22.52","0.0832827346","0.1862258558","True","40026345.18094733","68326.6433496052","Earth"
"2163364","163364 (2002 OD20)","2002","18.91","0.439091446","0.9818383215","True","71404521.63103676","26331.5288988737","Earth"
"3582140","(2011 UN20)","2011","23.1","0.063760979","0.1425738833","True","66298689.839781046","44621.5418799664","Earth"
"3092327","(2001 RA18)","2001","19.37","0.3552670883","0.7944013596","True","26181695.63502998","36391.9291392578","Earth"
"2085989","85989 (1999 JD6)","1999","17.11","1.0059003902","2.249261651","True","37078872.05397266","53478.2653286854","Earth"
